iter,T,current_cost,best_cost,feasible_best
816,0.08313901057422048,1269213.8800000001,1269213.8800000001,1
817,0.08230762046847827,1269213.8800000001,1269213.8800000001,1
818,0.08148454426379348,1269213.8800000001,1269213.8800000001,1
819,0.08066969882115554,1269213.8800000001,1269213.8800000001,1
820,0.079863001832944,1269213.8800000001,1269213.8800000001,1
821,0.07906437181461455,1269213.8800000001,1269213.8800000001,1
822,0.0782737280964684,1269213.8800000001,1269213.8800000001,1
823,0.07749099081550372,1269213.8800000001,1269213.8800000001,1
824,0.07671608090734867,1269213.8800000001,1269213.8800000001,1
825,0.07594892009827518,1269213.8800000001,1269213.8800000001,1
826,0.07518943089729244,1269213.8800000001,1269213.8800000001,1
827,0.07443753658831952,1269213.8800000001,1269213.8800000001,1
828,0.07369316122243633,1269213.8800000001,1269213.8800000001,1
829,0.07295622961021196,1269213.8800000001,1269213.8800000001,1
830,0.07222666731410984,1269213.8800000001,1269213.8800000001,1
831,0.07150440064096875,1269213.8800000001,1269213.8800000001,1
832,0.07078935663455906,1269213.8800000001,1269213.8800000001,1
833,0.07008146306821346,1269213.8800000001,1269213.8800000001,1
834,0.06938064843753132,1269213.8800000001,1269213.8800000001,1
835,0.06868684195315601,1269213.8800000001,1269213.8800000001,1
836,0.06799997353362446,1269213.8800000001,1269213.8800000001,1
837,0.0673199737982882,1269213.8800000001,1269213.8800000001,1
838,0.06664677406030532,1269213.8800000001,1269213.8800000001,1
839,0.06598030631970227,1269213.8800000001,1269213.8800000001,1
840,0.06532050325650525,1269213.8800000001,1269213.8800000001,1
841,0.0646672982239402,1269213.8800000001,1269213.8800000001,1
842,0.0640206252417008,1269213.8800000001,1269213.8800000001,1
843,0.06338041898928379,1269213.8800000001,1269213.8800000001,1
844,0.06274661479939095,1269213.8800000001,1269213.8800000001,1
845,0.06211914865139704,1269213.8800000001,1269213.8800000001,1
846,0.06149795716488307,1269213.8800000001,1269213.8800000001,1
847,0.06088297759323424,1269213.8800000001,1269213.8800000001,1
848,0.06027414781730189,1269213.8800000001,1269213.8800000001,1
849,0.059671406339128874,1269213.8800000001,1269213.8800000001,1
850,0.059074692275737584,1269213.8800000001,1269213.8800000001,1
851,0.05848394535298021,1269213.8800000001,1269213.8800000001,1
852,0.05789910589945041,1269213.8800000001,1269213.8800000001,1
853,0.057320114840455905,1269213.8800000001,1269213.8800000001,1
854,0.05674691369205134,1269213.8800000001,1269213.8800000001,1
855,0.05617944455513083,1269213.8800000001,1269213.8800000001,1
856,0.055617650109579524,1269213.8800000001,1269213.8800000001,1
857,0.05506147360848373,1269213.8800000001,1269213.8800000001,1
858,0.05451085887239889,1269213.8800000001,1269213.8800000001,1
859,0.0539657502836749,1269213.8800000001,1269213.8800000001,1
860,0.05342609278083815,1269213.8800000001,1269213.8800000001,1
861,0.05289183185302977,1269213.8800000001,1269213.8800000001,1
862,0.052362913534499476,1269213.8800000001,1269213.8800000001,1
863,0.05183928439915448,1269213.8800000001,1269213.8800000001,1
864,0.05132089155516294,1269213.8800000001,1269213.8800000001,1
865,0.05080768263961131,1269213.8800000001,1269213.8800000001,1
866,0.050299605813215194,1269213.8800000001,1269213.8800000001,1
867,0.04979660975508304,1269213.8800000001,1269213.8800000001,1
868,0.04929864365753221,1269213.8800000001,1269213.8800000001,1
869,0.04880565722095689,1269213.8800000001,1269213.8800000001,1
870,0.048317600648747315,1269213.8800000001,1269213.8800000001,1
871,0.04783442464225984,1269213.8800000001,1269213.8800000001,1
872,0.04735608039583725,1269213.8800000001,1269213.8800000001,1
873,0.04688251959187888,1269213.8800000001,1269213.8800000001,1
874,0.04641369439596009,1269213.8800000001,1269213.8800000001,1
875,0.04594955745200049,1269213.8800000001,1269213.8800000001,1
876,0.04549006187748048,1269213.8800000001,1269213.8800000001,1
877,0.04503516125870568,1269213.8800000001,1269213.8800000001,1
878,0.04458480964611862,1269213.8800000001,1269213.8800000001,1
879,0.044138961549657435,1269213.8800000001,1269213.8800000001,1
880,0.04369757193416086,1269213.8800000001,1269213.8800000001,1
881,0.04326059621481925,1269213.8800000001,1269213.8800000001,1
882,0.04282799025267106,1269213.8800000001,1269213.8800000001,1
883,0.04239971035014435,1269213.8800000001,1269213.8800000001,1
884,0.041975713246642905,1269213.8800000001,1269213.8800000001,1
885,0.04155595611417648,1269213.8800000001,1269213.8800000001,1
886,0.04114039655303471,1269213.8800000001,1269213.8800000001,1
887,0.04072899258750436,1269213.8800000001,1269213.8800000001,1
888,0.04032170266162932,1269213.8800000001,1269213.8800000001,1
889,0.039918485635013025,1269213.8800000001,1269213.8800000001,1
890,0.03951930077866289,1269213.8800000001,1269213.8800000001,1
891,0.039124107770876264,1269213.8800000001,1269213.8800000001,1
892,0.0387328666931675,1269213.8800000001,1269213.8800000001,1
893,0.038345538026235824,1269213.8800000001,1269213.8800000001,1
894,0.03796208264597346,1269213.8800000001,1269213.8800000001,1
895,0.037582461819513725,1269213.8800000001,1269213.8800000001,1
896,0.03720663720131859,1269213.8800000001,1269213.8800000001,1
897,0.0368345708293054,1269213.8800000001,1269213.8800000001,1
898,0.036466225121012344,1269213.8800000001,1269213.8800000001,1
899,0.03610156286980222,1268154.74,1268154.74,1
900,0.0357405472411042,1268154.74,1268154.74,1
901,0.03538314176869316,1268154.74,1268154.74,1
902,0.035029310351006225,1268154.74,1268154.74,1
903,0.03467901724749616,1268154.74,1268154.74,1
904,0.0343322270750212,1268154.74,1268154.74,1
905,0.033988904804270983,1268154.74,1268154.74,1
906,0.03364901575622827,1268154.74,1268154.74,1
907,0.03331252559866599,1268154.74,1268154.74,1
908,0.03297940034267933,1268154.74,1268154.74,1
909,0.032649606339252533,1268154.74,1268154.74,1
910,0.03232311027586001,1268154.74,1268154.74,1
911,0.03199987917310141,1268154.74,1268154.74,1
912,0.031679880381370394,1268154.74,1268154.74,1
913,0.03136308157755669,1268154.74,1268154.74,1
914,0.031049450761781124,1268154.74,1268154.74,1
915,0.030738956254163313,1268154.74,1268154.74,1
916,0.03043156669162168,1268154.74,1268154.74,1
917,0.030127251024705464,1268154.74,1268154.74,1
918,0.02982597851445841,1268154.74,1268154.74,1
919,0.029527718729313826,1268154.74,1268154.74,1
920,0.029232441542020687,1268154.74,1268154.74,1
921,0.028940117126600478,1268154.74,1268154.74,1
922,0.02865071595533447,1268154.74,1268154.74,1
923,0.028364208795781127,1268154.74,1268154.74,1
924,0.028080566707823315,1268154.74,1268154.74,1
925,0.02779976104074508,1268154.74,1268154.74,1
926,0.027521763430337628,1268154.74,1268154.74,1
927,0.027246545796034253,1268154.74,1268154.74,1
928,0.02697408033807391,1268154.74,1268154.74,1
929,0.026704339534693172,1268154.74,1268154.74,1
930,0.026437296139346242,1268154.74,1268154.74,1
931,0.026172923177952778,1268154.74,1268154.74,1
932,0.02591119394617325,1268154.74,1268154.74,1
933,0.025652082006711516,1268154.74,1268154.74,1
934,0.025395561186644402,1268154.74,1268154.74,1
935,0.02514160557477796,1268154.74,1268154.74,1
936,0.02489018951903018,1268154.74,1268154.74,1
937,0.024641287623839877,1268154.74,1268154.74,1
938,0.024394874747601478,1268154.74,1268154.74,1
939,0.024150926000125462,1268154.74,1268154.74,1
940,0.023909416740124208,1268154.74,1268154.74,1
941,0.023670322572722967,1268154.74,1268154.74,1
942,0.023433619346995737,1268154.74,1268154.74,1
943,0.02319928315352578,1268154.74,1268154.74,1
944,0.022967290321990522,1268154.74,1268154.74,1
945,0.022737617418770617,1268154.74,1268154.74,1
946,0.02251024124458291,1268154.74,1268154.74,1
947,0.02228513883213708,1268154.74,1268154.74,1
948,0.02206228744381571,1268154.74,1268154.74,1
949,0.021841664569377552,1268154.74,1268154.74,1
950,0.021623247923683777,1268154.74,1268154.74,1
951,0.02140701544444694,1268154.74,1268154.74,1
952,0.02119294529000247,1268154.74,1268154.74,1
953,0.020981015837102445,1268154.74,1268154.74,1
954,0.02077120567873142,1268154.74,1268154.74,1
955,0.020563493621944106,1268154.74,1268154.74,1
956,0.020357858685724664,1268154.74,1268154.74,1
957,0.020154280098867418,1268154.74,1268154.74,1
958,0.019952737297878744,1268154.74,1268154.74,1
959,0.019753209924899956,1268154.74,1268154.74,1
960,0.019555677825650958,1268154.74,1268154.74,1
961,0.019360121047394447,1268154.74,1268154.74,1
962,0.0191665198369205,1268154.74,1268154.74,1
963,0.018974854638551298,1268154.74,1268154.74,1
964,0.018785106092165785,1268154.74,1268154.74,1
965,0.018597255031244125,1268154.74,1268154.74,1
966,0.018411282480931684,1268154.74,1268154.74,1
967,0.018227169656122366,1268154.74,1268154.74,1
968,0.018044897959561143,1268154.74,1268154.74,1
969,0.01786444897996553,1268154.74,1268154.74,1
970,0.017685804490165876,1268154.74,1268154.74,1
971,0.01750894644526422,1268154.74,1268154.74,1
972,0.017333856980811576,1268154.74,1268154.74,1
973,0.01716051841100346,1268154.74,1268154.74,1
974,0.016988913226893426,1268154.74,1268154.74,1
975,0.01681902409462449,1268154.74,1268154.74,1
976,0.016650833853678246,1268154.74,1268154.74,1
977,0.016484325515141465,1268154.74,1268154.74,1
978,0.01631948225999005,1268154.74,1268154.74,1
979,0.01615628743739015,1268154.74,1268154.74,1
980,0.01599472456301625,1268154.74,1268154.74,1
981,0.015834777317386087,1268154.74,1268154.74,1
982,0.015676429544212226,1268154.74,1268154.74,1
983,0.015519665248770104,1268154.74,1268154.74,1
984,0.015364468596282403,1268154.74,1268154.74,1
985,0.015210823910319578,1268154.74,1268154.74,1
986,0.015058715671216383,1268154.74,1268154.74,1
987,0.014908128514504218,1268154.74,1268154.74,1
988,0.014759047229359177,1268154.74,1268154.74,1
989,0.014611456757065584,1268154.74,1268154.74,1
990,0.014465342189494928,1268154.74,1268154.74,1
991,0.014320688767599978,1268154.74,1268154.74,1
992,0.014177481879923978,1268154.74,1268154.74,1
993,0.014035707061124739,1268154.74,1268154.74,1
994,0.013895349990513492,1268154.74,1268154.74,1
995,0.013756396490608357,1268154.74,1268154.74,1
996,0.013618832525702272,1268154.74,1268154.74,1
997,0.01348264420044525,1268154.74,1268154.74,1
998,0.013347817758440796,1268154.74,1268154.74,1
999,0.013214339580856388,1268154.74,1268154.74,1
1000,0.013082196185047823,1268154.74,1268154.74,1
1001,0.012951374223197344,1268154.74,1268154.74,1
1002,0.01282186048096537,1268154.74,1268154.74,1
1003,0.012693641876155718,1268154.74,1268154.74,1
1004,0.01256670545739416,1268154.74,1268154.74,1
1005,0.012441038402820218,1268154.74,1268154.74,1
1006,0.012316628018792016,1268154.74,1268154.74,1
1007,0.012193461738604095,1268154.74,1268154.74,1
1008,0.012071527121218055,1268154.74,1268154.74,1
1009,0.011950811850005875,1268154.74,1268154.74,1
1010,0.011831303731505816,1268154.74,1268154.74,1
1011,0.011712990694190756,1268154.74,1268154.74,1
1012,0.011595860787248849,1268154.74,1268154.74,1
1013,0.011479902179376361,1268154.74,1268154.74,1
1014,0.011365103157582598,1268154.74,1268154.74,1
1015,0.011251452126006771,1268154.74,1268154.74,1
1016,0.011138937604746704,1268154.74,1268154.74,1
1017,0.011027548228699236,1268154.74,1268154.74,1
1018,0.010917272746412243,1268154.74,1268154.74,1
1019,0.01080810001894812,1268154.74,1268154.74,1
1020,0.010700019018758639,1268154.74,1268154.74,1
1021,0.010593018828571053,1268154.74,1268154.74,1
1022,0.010487088640285342,1268154.74,1268154.74,1
1023,0.010382217753882489,1268154.74,1268154.74,1
1024,0.010278395576343663,1268154.74,1268154.74,1
1025,0.010175611620580225,1268154.74,1268154.74,1
1026,0.010073855504374424,1268154.74,1268154.74,1
1027,0.009973116949330679,1268154.74,1268154.74,1
1028,0.009873385779837372,1268154.74,1268154.74,1
1029,0.009774651922038998,1268154.74,1268154.74,1
1030,0.009676905402818608,1268154.74,1268154.74,1
1031,0.009580136348790421,1268154.74,1268154.74,1
1032,0.009484334985302517,1268154.74,1268154.74,1
1033,0.009389491635449491,1268154.74,1268154.74,1
1034,0.009295596719094997,1268154.74,1268154.74,1
1035,0.009202640751904047,1268154.74,1268154.74,1
1036,0.009110614344385006,1268154.74,1268154.74,1
1037,0.009019508200941157,1268154.74,1268154.74,1
1038,0.008929313118931746,1268154.74,1268154.74,1
1039,0.008840019987742429,1268154.74,1268154.74,1
1040,0.008751619787865005,1268154.74,1268154.74,1
1041,0.008664103589986354,1268154.74,1268154.74,1
1042,0.008577462554086491,1268154.74,1268154.74,1
1043,0.008491687928545627,1268154.74,1268154.74,1
1044,0.008406771049260171,1268154.74,1268154.74,1
1045,0.008322703338767569,1268154.74,1268154.74,1
1046,0.008239476305379892,1268154.74,1268154.74,1
1047,0.008157081542326094,1268154.74,1268154.74,1
1048,0.008075510726902832,1268154.74,1268154.74,1
1049,0.007994755619633804,1268154.74,1268154.74,1
1050,0.007914808063437466,1268154.74,1268154.74,1
1051,0.00783565998280309,1268154.74,1268154.74,1
1052,0.00775730338297506,1268154.74,1268154.74,1
1053,0.007679730349145309,1268154.74,1268154.74,1
1054,0.007602933045653856,1268154.74,1268154.74,1
1055,0.007526903715197317,1268154.74,1268154.74,1
1056,0.007451634678045343,1268154.74,1268154.74,1
1057,0.00737711833126489,1268154.74,1268154.74,1
1058,0.007303347147952241,1268154.74,1268154.74,1
1059,0.0072303136764727185,1268154.74,1268154.74,1
1060,0.007158010539707991,1268154.74,1268154.74,1
1061,0.007086430434310911,1268154.74,1268154.74,1
1062,0.007015566129967802,1268154.74,1268154.74,1
1063,0.006945410468668124,1268154.74,1268154.74,1
1064,0.006875956363981443,1268154.74,1268154.74,1
1065,0.006807196800341629,1268154.74,1268154.74,1
1066,0.006739124832338212,1268154.74,1268154.74,1
1067,0.00667173358401483,1268154.74,1268154.74,1
1068,0.006605016248174682,1268154.74,1268154.74,1
1069,0.006538966085692936,1268154.74,1268154.74,1
1070,0.006473576424836006,1268154.74,1268154.74,1
1071,0.006408840660587646,1268154.74,1268154.74,1
1072,0.006344752253981769,1268154.74,1268154.74,1
1073,0.006281304731441951,1268154.74,1268154.74,1
1074,0.006218491684127531,1268154.74,1268154.74,1
1075,0.006156306767286256,1268154.74,1268154.74,1
1076,0.006094743699613393,1268154.74,1268154.74,1
1077,0.006033796262617259,1268154.74,1268154.74,1
1078,0.005973458299991086,1268154.74,1268154.74,1
1079,0.005913723716991175,1268154.74,1268154.74,1
1080,0.005854586479821263,1268154.74,1268154.74,1
1081,0.00579604061502305,1268154.74,1268154.74,1
1082,0.00573808020887282,1268154.74,1268154.74,1
1083,0.005680699406784092,1268154.74,1268154.74,1
1084,0.005623892412716251,1268154.74,1268154.74,1
1085,0.005567653488589088,1268154.74,1268154.74,1
1086,0.005511976953703197,1268154.74,1268154.74,1
1087,0.005456857184166165,1268154.74,1268154.74,1
1088,0.0054022886123245035,1268154.74,1268154.74,1
1089,0.0053482657262012585,1268154.74,1268154.74,1
1090,0.005294783068939246,1268154.74,1268154.74,1
1091,0.005241835238249853,1268154.74,1268154.74,1
1092,0.005189416885867355,1268154.74,1268154.74,1
1093,0.005137522717008681,1268154.74,1268154.74,1
1094,0.005086147489838594,1268154.74,1268154.74,1
1095,0.005035286014940208,1268154.74,1268154.74,1
1096,0.004984933154790806,1268154.74,1268154.74,1
1097,0.004935083823242897,1268154.74,1268154.74,1
1098,0.004885732985010468,1268154.74,1268154.74,1
1099,0.0048368756551603635,1268154.74,1268154.74,1
1100,0.00478850689860876,1268154.74,1268154.74,1
1101,0.004740621829622672,1268154.74,1268154.74,1
1102,0.004693215611326446,1257351.54,1257351.54,1
1103,0.004646283455213182,1257351.54,1257351.54,1
1104,0.00459982062066105,1257351.54,1257351.54,1
1105,0.004553822414454439,1257351.54,1257351.54,1
1106,0.004508284190309895,1257351.54,1257351.54,1
1107,0.0044632013484067964,1257351.54,1257351.54,1
1108,0.004418569334922728,1257351.54,1257351.54,1
1109,0.004374383641573501,1257351.54,1257351.54,1
1110,0.004330639805157766,1257351.54,1257351.54,1
1111,0.004287333407106188,1257351.54,1257351.54,1
1112,0.004244460073035126,1257351.54,1257351.54,1
1113,0.004202015472304775,1257351.54,1257351.54,1
1114,0.004159995317581727,1257351.54,1257351.54,1
1115,0.0041183953644059095,1257351.54,1257351.54,1
1116,0.004077211410761851,1257351.54,1257351.54,1
1117,0.004036439296654232,1257351.54,1257351.54,1
1118,0.003996074903687689,1257351.54,1257351.54,1
1119,0.003956114154650812,1257351.54,1257351.54,1
1120,0.003916553013104304,1257351.54,1257351.54,1
1121,0.0038773874829732607,1257351.54,1257351.54,1
1122,0.003838613608143528,1257351.54,1257351.54,1
1123,0.0038002274720620927,1257351.54,1257351.54,1
1124,0.003762225197341472,1257351.54,1257351.54,1
1125,0.003724602945368057,1257351.54,1257351.54,1
1126,0.003687356915914376,1257351.54,1257351.54,1
1127,0.0036504833467552325,1257351.54,1257351.54,1
1128,0.00361397851328768,1257351.54,1257351.54,1
1129,0.0035778387281548032,1257351.54,1257351.54,1
1130,0.003542060340873255,1257351.54,1257351.54,1
1131,0.0035066397374645224,1257351.54,1257351.54,1
1132,0.003471573340089877,1257351.54,1257351.54,1
1133,0.0034368576066889783,1257351.54,1257351.54,1
1134,0.0034024890306220885,1257351.54,1257351.54,1
1135,0.0033684641403158677,1257351.54,1257351.54,1
1136,0.003334779498912709,1257351.54,1257351.54,1
1137,0.003301431703923582,1257351.54,1257351.54,1
1138,0.0032684173868843458,1257351.54,1257351.54,1
1139,0.003235733213015502,1257351.54,1257351.54,1
1140,0.003203375880885347,1257351.54,1257351.54,1
1141,0.0031713421220764936,1257351.54,1257351.54,1
1142,0.0031396287008557287,1257351.54,1257351.54,1
1143,0.003108232413847171,1257351.54,1257351.54,1
1144,0.0030771500897086995,1257351.54,1257351.54,1
1145,0.0030463785888116125,1257351.54,1257351.54,1
1146,0.0030159148029234965,1257351.54,1257351.54,1
1147,0.0029857556548942617,1257351.54,1257351.54,1
1148,0.002955898098345319,1257351.54,1257351.54,1
1149,0.002926339117361866,1257351.54,1257351.54,1
1150,0.0028970757261882474,1257351.54,1257351.54,1
1151,0.0028681049689263647,1257351.54,1257351.54,1
1152,0.002839423919237101,1257351.54,1257351.54,1
1153,0.00281102968004473,1257351.54,1257351.54,1
1154,0.0027829193832442827,1257351.54,1257351.54,1
1155,0.00275509018941184,1257351.54,1257351.54,1
1156,0.0027275392875177216,1257351.54,1257351.54,1
1157,0.0027002638946425446,1257351.54,1257351.54,1
1158,0.002673261255696119,1257351.54,1257351.54,1
1159,0.002646528643139158,1257351.54,1257351.54,1
1160,0.0026200633567077664,1257351.54,1257351.54,1
1161,0.0025938627231406886,1257351.54,1257351.54,1
1162,0.0025679240959092815,1257351.54,1257351.54,1
1163,0.0025422448549501887,1257351.54,1257351.54,1
1164,0.0025168224064006867,1257351.54,1257351.54,1
1165,0.00249165418233668,1257351.54,1257351.54,1
1166,0.002466737640513313,1257351.54,1257351.54,1
1167,0.00244207026410818,1257351.54,1257351.54,1
1168,0.002417649561467098,1257351.54,1257351.54,1
1169,0.002393473065852427,1257351.54,1257351.54,1
1170,0.0023695383351939026,1257351.54,1257351.54,1
1171,0.0023458429518419636,1257351.54,1257351.54,1
1172,0.002322384522323544,1257351.54,1257351.54,1
1173,0.0022991606771003087,1257351.54,1257351.54,1
1174,0.0022761690703293055,1257351.54,1257351.54,1
1175,0.0022534073796260123,1257351.54,1257351.54,1
1176,0.002230873305829752,1257351.54,1257351.54,1
1177,0.0022085645727714545,1257351.54,1257351.54,1
1178,0.00218647892704374,1257351.54,1257351.54,1
1179,0.0021646141377733023,1257351.54,1257351.54,1
1180,0.0021429679963955693,1257351.54,1257351.54,1
1181,0.0021215383164316136,1257351.54,1257351.54,1
1182,0.0021003229332672976,1257351.54,1257351.54,1
1183,0.0020793197039346246,1257351.54,1257351.54,1
1184,0.0020585265068952785,1257351.54,1257351.54,1
1185,0.0020379412418263256,1257351.54,1257351.54,1
1186,0.0020175618294080624,1257351.54,1257351.54,1
1187,0.0019973862111139816,1257351.54,1257351.54,1
1188,0.001977412349002842,1257351.54,1257351.54,1
1189,0.0019576382255128135,1257351.54,1257351.54,1
1190,0.0019380618432576853,1257351.54,1257351.54,1
1191,0.0019186812248251084,1255127.24,1255127.24,1
1192,0.0018994944125768573,1255127.24,1255127.24,1
1193,0.0018804994684510888,1255127.24,1255127.24,1
1194,0.001861694473766578,1255127.24,1255127.24,1
1195,0.001843077529028912,1255127.24,1255127.24,1
1196,0.001824646753738623,1255127.24,1255127.24,1
1197,0.0018064002862012369,1255127.24,1255127.24,1
1198,0.0017883362833392244,1255127.24,1255127.24,1
1199,0.0017704529205058322,1255127.24,1255127.24,1
1200,0.0017527483913007738,1255127.24,1255127.24,1
1201,0.001735220907387766,1255127.24,1255127.24,1
1202,0.0017178686983138883,1255127.24,1255127.24,1
1203,0.0017006900113307494,1255127.24,1255127.24,1
1204,0.001683683111217442,1255127.24,1255127.24,1
1205,0.0016668462801052676,1255127.24,1255127.24,1
1206,0.0016501778173042148,1255127.24,1255127.24,1
1207,0.0016336760391311726,1255127.24,1255127.24,1
1208,0.0016173392787398608,1255127.24,1255127.24,1
1209,0.001601165885952462,1255127.24,1255127.24,1
1210,0.0015851542270929374,1255127.24,1255127.24,1
1211,0.001569302684822008,1255127.24,1255127.24,1
1212,0.001553609657973788,1255127.24,1255127.24,1
1213,0.00153807356139405,1255127.24,1255127.24,1
1214,0.0015226928257801094,1255127.24,1255127.24,1
1215,0.0015074658975223084,1255127.24,1255127.24,1
1216,0.0014923912385470853,1255127.24,1255127.24,1
1217,0.0014774673261616145,1255127.24,1255127.24,1
1218,0.0014626926528999984,1255127.24,1255127.24,1
1219,0.0014480657263709984,1255127.24,1255127.24,1
1220,0.0014335850691072885,1255127.24,1255127.24,1
1221,0.0014192492184162157,1255127.24,1255127.24,1
1222,0.0014050567262320535,1255127.24,1255127.24,1
1223,0.001391006158969733,1255127.24,1255127.24,1
1224,0.0013770960973800356,1255127.24,1255127.24,1
1225,0.0013633251364062353,1255127.24,1255127.24,1
1226,0.0013496918850421729,1255127.24,1255127.24,1
1227,0.0013361949661917511,1255127.24,1255127.24,1
1228,0.0013228330165298335,1255127.24,1255127.24,1
1229,0.001309604686364535,1255127.24,1255127.24,1
1230,0.0012965086395008898,1255127.24,1255127.24,1
1231,0.0012835435531058808,1255127.24,1255127.24,1
1232,0.001270708117574822,1255127.24,1255127.24,1
1233,0.0012580010363990738,1255127.24,1255127.24,1
1234,0.001245421026035083,1255127.24,1255127.24,1
1235,0.001232966815774732,1255127.24,1255127.24,1
1236,0.0012206371476169847,1255127.24,1255127.24,1
1237,0.001208430776140815,1255127.24,1255127.24,1
1238,0.0011963464683794067,1255127.24,1255127.24,1
1239,0.0011843830036956126,1255127.24,1255127.24,1
1240,0.0011725391736586565,1255127.24,1255127.24,1
1241,0.00116081378192207,1255127.24,1255127.24,1
1242,0.0011492056441028493,1255127.24,1255127.24,1
1243,0.0011377135876618207,1255127.24,1255127.24,1
1244,0.0011263364517852025,1255127.24,1255127.24,1
1245,0.0011150730872673505,1255127.24,1255127.24,1
1246,0.001103922356394677,1255127.24,1255127.24,1
1247,0.0010928831328307301,1255127.24,1255127.24,1
1248,0.0010819543015024228,1255127.24,1255127.24,1
1249,0.0010711347584873986,1255127.24,1255127.24,1
1250,0.0010604234109025247,1255127.24,1255127.24,1
1251,0.0010498191767934993,1255127.24,1255127.24,1
1252,0.0010393209850255644,1255127.24,1255127.24,1
1253,0.0010289277751753087,1255127.24,1255127.24,1
1254,0.0010186384974235556,1255127.24,1255127.24,1
1255,0.00100845211244932,1255127.24,1255127.24,1
